# MOCK_DATA — 운영시 BI 추출 파일로 교체
week,brandId,style,color,size,onHand
2025-W01,puma,SUEDE CLASSIC,BEIGE,40,124
2025-W02,puma,SUEDE CLASSIC,BEIGE,40,117
2025-W03,puma,SUEDE CLASSIC,BEIGE,40,112
2025-W04,puma,SUEDE CLASSIC,BEIGE,40,109
2025-W05,puma,SUEDE CLASSIC,BEIGE,40,105
2025-W06,puma,SUEDE CLASSIC,BEIGE,40,103
2025-W07,puma,SUEDE CLASSIC,BEIGE,40,101
2025-W08,puma,SUEDE CLASSIC,BEIGE,40,98
2025-W09,puma,SUEDE CLASSIC,BEIGE,40,93
2025-W10,puma,SUEDE CLASSIC,BEIGE,40,86
2025-W11,puma,SUEDE CLASSIC,BEIGE,40,80
2025-W12,puma,SUEDE CLASSIC,BEIGE,40,74
2025-W01,nike,AIR FORCE 1,GREY,43,111
2025-W02,nike,AIR FORCE 1,GREY,43,107
2025-W03,nike,AIR FORCE 1,GREY,43,104
2025-W04,nike,AIR FORCE 1,GREY,43,100
2025-W05,nike,AIR FORCE 1,GREY,43,98
2025-W06,nike,AIR FORCE 1,GREY,43,96
2025-W07,nike,AIR FORCE 1,GREY,43,95
2025-W08,nike,AIR FORCE 1,GREY,43,93
2025-W09,nike,AIR FORCE 1,GREY,43,87
2025-W10,nike,AIR FORCE 1,GREY,43,80
2025-W11,nike,AIR FORCE 1,GREY,43,74
2025-W12,nike,AIR FORCE 1,GREY,43,67
2025-W01,birkenstock,BOSTON,WHITE,39,186
2025-W02,birkenstock,BOSTON,WHITE,39,179
2025-W03,birkenstock,BOSTON,WHITE,39,178
2025-W04,birkenstock,BOSTON,WHITE,39,171
2025-W05,birkenstock,BOSTON,WHITE,39,166
2025-W06,birkenstock,BOSTON,WHITE,39,166
2025-W07,birkenstock,BOSTON,WHITE,39,161
2025-W08,birkenstock,BOSTON,WHITE,39,154
2025-W09,birkenstock,BOSTON,WHITE,39,150
2025-W10,birkenstock,BOSTON,WHITE,39,147
2025-W11,birkenstock,BOSTON,WHITE,39,147
2025-W12,birkenstock,BOSTON,WHITE,39,145
2025-W01,birkenstock,BOSTON,GREY,43,102
2025-W02,birkenstock,BOSTON,GREY,43,102
2025-W03,birkenstock,BOSTON,GREY,43,95
2025-W04,birkenstock,BOSTON,GREY,43,90
2025-W05,birkenstock,BOSTON,GREY,43,82
2025-W06,birkenstock,BOSTON,GREY,43,76
2025-W07,birkenstock,BOSTON,GREY,43,71
2025-W08,birkenstock,BOSTON,GREY,43,65
2025-W09,birkenstock,BOSTON,GREY,43,64
2025-W10,birkenstock,BOSTON,GREY,43,62
2025-W11,birkenstock,BOSTON,GREY,43,55
2025-W12,birkenstock,BOSTON,GREY,43,47
2025-W01,lacoste,CROC HOODIE,GREY,S,155
2025-W02,lacoste,CROC HOODIE,GREY,S,153
2025-W03,lacoste,CROC HOODIE,GREY,S,146
2025-W04,lacoste,CROC HOODIE,GREY,S,139
2025-W05,lacoste,CROC HOODIE,GREY,S,139
2025-W06,lacoste,CROC HOODIE,GREY,S,131
2025-W07,lacoste,CROC HOODIE,GREY,S,127
2025-W08,lacoste,CROC HOODIE,GREY,S,121
2025-W09,lacoste,CROC HOODIE,GREY,S,116
2025-W10,lacoste,CROC HOODIE,GREY,S,108
2025-W11,lacoste,CROC HOODIE,GREY,S,107
2025-W12,lacoste,CROC HOODIE,GREY,S,105
2025-W01,adidas,GAZELLE,GREY,43,151
2025-W02,adidas,GAZELLE,GREY,43,151
2025-W03,adidas,GAZELLE,GREY,43,151
2025-W04,adidas,GAZELLE,GREY,43,146
2025-W05,adidas,GAZELLE,GREY,43,142
2025-W06,adidas,GAZELLE,GREY,43,140
2025-W07,adidas,GAZELLE,GREY,43,135
2025-W08,adidas,GAZELLE,GREY,43,135
2025-W09,adidas,GAZELLE,GREY,43,130
2025-W10,adidas,GAZELLE,GREY,43,128
2025-W11,adidas,GAZELLE,GREY,43,123
2025-W12,adidas,GAZELLE,GREY,43,118
2025-W01,nike,AIR MAX 95,BEIGE,39,185
2025-W02,nike,AIR MAX 95,BEIGE,39,182
2025-W03,nike,AIR MAX 95,BEIGE,39,182
2025-W04,nike,AIR MAX 95,BEIGE,39,174
2025-W05,nike,AIR MAX 95,BEIGE,39,173
2025-W06,nike,AIR MAX 95,BEIGE,39,165
2025-W07,nike,AIR MAX 95,BEIGE,39,157
2025-W08,nike,AIR MAX 95,BEIGE,39,157
2025-W09,nike,AIR MAX 95,BEIGE,39,151
2025-W10,nike,AIR MAX 95,BEIGE,39,149
2025-W11,nike,AIR MAX 95,BEIGE,39,147
2025-W12,nike,AIR MAX 95,BEIGE,39,142
2025-W01,lacoste,CROC HOODIE,WHITE,M,56
2025-W02,lacoste,CROC HOODIE,WHITE,M,50
2025-W03,lacoste,CROC HOODIE,WHITE,M,49
2025-W04,lacoste,CROC HOODIE,WHITE,M,46
2025-W05,lacoste,CROC HOODIE,WHITE,M,38
2025-W06,lacoste,CROC HOODIE,WHITE,M,37
2025-W07,lacoste,CROC HOODIE,WHITE,M,33
2025-W08,lacoste,CROC HOODIE,WHITE,M,32
2025-W09,lacoste,CROC HOODIE,WHITE,M,27
2025-W10,lacoste,CROC HOODIE,WHITE,M,20
2025-W11,lacoste,CROC HOODIE,WHITE,M,16
2025-W12,lacoste,CROC HOODIE,WHITE,M,11
2025-W01,nike,AIR MAX 90,BEIGE,40,113
2025-W02,nike,AIR MAX 90,BEIGE,40,112
2025-W03,nike,AIR MAX 90,BEIGE,40,109
2025-W04,nike,AIR MAX 90,BEIGE,40,106
2025-W05,nike,AIR MAX 90,BEIGE,40,101
2025-W06,nike,AIR MAX 90,BEIGE,40,101
2025-W07,nike,AIR MAX 90,BEIGE,40,93
2025-W08,nike,AIR MAX 90,BEIGE,40,88
2025-W09,nike,AIR MAX 90,BEIGE,40,86
2025-W10,nike,AIR MAX 90,BEIGE,40,80
2025-W11,nike,AIR MAX 90,BEIGE,40,80
2025-W12,nike,AIR MAX 90,BEIGE,40,78
2025-W01,newbalance,550,GREY,41,103
2025-W02,newbalance,550,GREY,41,95
2025-W03,newbalance,550,GREY,41,95
2025-W04,newbalance,550,GREY,41,92
2025-W05,newbalance,550,GREY,41,84
2025-W06,newbalance,550,GREY,41,84
2025-W07,newbalance,550,GREY,41,84
2025-W08,newbalance,550,GREY,41,83
2025-W09,newbalance,550,GREY,41,78
2025-W10,newbalance,550,GREY,41,76
2025-W11,newbalance,550,GREY,41,68
2025-W12,newbalance,550,GREY,41,60
2025-W01,adidas,GAZELLE,NAVY,43,195
2025-W02,adidas,GAZELLE,NAVY,43,189
2025-W03,adidas,GAZELLE,NAVY,43,185
2025-W04,adidas,GAZELLE,NAVY,43,180
2025-W05,adidas,GAZELLE,NAVY,43,178
2025-W06,adidas,GAZELLE,NAVY,43,175
2025-W07,adidas,GAZELLE,NAVY,43,167
2025-W08,adidas,GAZELLE,NAVY,43,161
2025-W09,adidas,GAZELLE,NAVY,43,157
2025-W10,adidas,GAZELLE,NAVY,43,156
2025-W11,adidas,GAZELLE,NAVY,43,152
2025-W12,adidas,GAZELLE,NAVY,43,146
2025-W01,puma,SUEDE CLASSIC,CORE BLACK,40,147
2025-W02,puma,SUEDE CLASSIC,CORE BLACK,40,140
2025-W03,puma,SUEDE CLASSIC,CORE BLACK,40,139
2025-W04,puma,SUEDE CLASSIC,CORE BLACK,40,139
2025-W05,puma,SUEDE CLASSIC,CORE BLACK,40,136
2025-W06,puma,SUEDE CLASSIC,CORE BLACK,40,132
2025-W07,puma,SUEDE CLASSIC,CORE BLACK,40,131
2025-W08,puma,SUEDE CLASSIC,CORE BLACK,40,129
2025-W09,puma,SUEDE CLASSIC,CORE BLACK,40,122
2025-W10,puma,SUEDE CLASSIC,CORE BLACK,40,116
2025-W11,puma,SUEDE CLASSIC,CORE BLACK,40,113
2025-W12,puma,SUEDE CLASSIC,CORE BLACK,40,105
2025-W01,birkenstock,ARIZONA,WHITE,42,62
2025-W02,birkenstock,ARIZONA,WHITE,42,58
2025-W03,birkenstock,ARIZONA,WHITE,42,58
2025-W04,birkenstock,ARIZONA,WHITE,42,54
2025-W05,birkenstock,ARIZONA,WHITE,42,48
2025-W06,birkenstock,ARIZONA,WHITE,42,46
2025-W07,birkenstock,ARIZONA,WHITE,42,46
2025-W08,birkenstock,ARIZONA,WHITE,42,45
2025-W09,birkenstock,ARIZONA,WHITE,42,43
2025-W10,birkenstock,ARIZONA,WHITE,42,36
2025-W11,birkenstock,ARIZONA,WHITE,42,31
2025-W12,birkenstock,ARIZONA,WHITE,42,23
2025-W01,lacoste,L.12.12 POLO,CORE BLACK,M,112
2025-W02,lacoste,L.12.12 POLO,CORE BLACK,M,109
2025-W03,lacoste,L.12.12 POLO,CORE BLACK,M,109
2025-W04,lacoste,L.12.12 POLO,CORE BLACK,M,104
2025-W05,lacoste,L.12.12 POLO,CORE BLACK,M,99
2025-W06,lacoste,L.12.12 POLO,CORE BLACK,M,98
2025-W07,lacoste,L.12.12 POLO,CORE BLACK,M,92
2025-W08,lacoste,L.12.12 POLO,CORE BLACK,M,87
2025-W09,lacoste,L.12.12 POLO,CORE BLACK,M,81
2025-W10,lacoste,L.12.12 POLO,CORE BLACK,M,81
2025-W11,lacoste,L.12.12 POLO,CORE BLACK,M,78
2025-W12,lacoste,L.12.12 POLO,CORE BLACK,M,78
2025-W01,puma,SUEDE CLASSIC,GREY,39,129
2025-W02,puma,SUEDE CLASSIC,GREY,39,129
2025-W03,puma,SUEDE CLASSIC,GREY,39,125
2025-W04,puma,SUEDE CLASSIC,GREY,39,122
2025-W05,puma,SUEDE CLASSIC,GREY,39,114
2025-W06,puma,SUEDE CLASSIC,GREY,39,114
2025-W07,puma,SUEDE CLASSIC,GREY,39,107
2025-W08,puma,SUEDE CLASSIC,GREY,39,106
2025-W09,puma,SUEDE CLASSIC,GREY,39,98
2025-W10,puma,SUEDE CLASSIC,GREY,39,91
2025-W11,puma,SUEDE CLASSIC,GREY,39,83
2025-W12,puma,SUEDE CLASSIC,GREY,39,75
2025-W01,newbalance,996,BEIGE,41,94
2025-W02,newbalance,996,BEIGE,41,88
2025-W03,newbalance,996,BEIGE,41,80
2025-W04,newbalance,996,BEIGE,41,72
2025-W05,newbalance,996,BEIGE,41,64
2025-W06,newbalance,996,BEIGE,41,59
2025-W07,newbalance,996,BEIGE,41,52
2025-W08,newbalance,996,BEIGE,41,49
2025-W09,newbalance,996,BEIGE,41,43
2025-W10,newbalance,996,BEIGE,41,36
2025-W11,newbalance,996,BEIGE,41,28
2025-W12,newbalance,996,BEIGE,41,28
2025-W01,adidas,ULTRABOOST 22,WHITE,40,190
2025-W02,adidas,ULTRABOOST 22,WHITE,40,186
2025-W03,adidas,ULTRABOOST 22,WHITE,40,186
2025-W04,adidas,ULTRABOOST 22,WHITE,40,179
2025-W05,adidas,ULTRABOOST 22,WHITE,40,171
2025-W06,adidas,ULTRABOOST 22,WHITE,40,170
2025-W07,adidas,ULTRABOOST 22,WHITE,40,165
2025-W08,adidas,ULTRABOOST 22,WHITE,40,157
2025-W09,adidas,ULTRABOOST 22,WHITE,40,152
2025-W10,adidas,ULTRABOOST 22,WHITE,40,145
2025-W11,adidas,ULTRABOOST 22,WHITE,40,143
2025-W12,adidas,ULTRABOOST 22,WHITE,40,141
2025-W01,adidas,SUPERSTAR,WHITE,40,128
2025-W02,adidas,SUPERSTAR,WHITE,40,120
2025-W03,adidas,SUPERSTAR,WHITE,40,114
2025-W04,adidas,SUPERSTAR,WHITE,40,107
2025-W05,adidas,SUPERSTAR,WHITE,40,102
2025-W06,adidas,SUPERSTAR,WHITE,40,94
2025-W07,adidas,SUPERSTAR,WHITE,40,88
2025-W08,adidas,SUPERSTAR,WHITE,40,88
2025-W09,adidas,SUPERSTAR,WHITE,40,87
2025-W10,adidas,SUPERSTAR,WHITE,40,79
2025-W11,adidas,SUPERSTAR,WHITE,40,79
2025-W12,adidas,SUPERSTAR,WHITE,40,71
2025-W01,puma,SUEDE CLASSIC,GREY,41,68
2025-W02,puma,SUEDE CLASSIC,GREY,41,67
2025-W03,puma,SUEDE CLASSIC,GREY,41,64
2025-W04,puma,SUEDE CLASSIC,GREY,41,64
2025-W05,puma,SUEDE CLASSIC,GREY,41,56
2025-W06,puma,SUEDE CLASSIC,GREY,41,56
2025-W07,puma,SUEDE CLASSIC,GREY,41,50
2025-W08,puma,SUEDE CLASSIC,GREY,41,45
2025-W09,puma,SUEDE CLASSIC,GREY,41,45
2025-W10,puma,SUEDE CLASSIC,GREY,41,43
2025-W11,puma,SUEDE CLASSIC,GREY,41,38
2025-W12,puma,SUEDE CLASSIC,GREY,41,32
2025-W01,puma,SUEDE CLASSIC,BEIGE,41,89
2025-W02,puma,SUEDE CLASSIC,BEIGE,41,83
2025-W03,puma,SUEDE CLASSIC,BEIGE,41,83
2025-W04,puma,SUEDE CLASSIC,BEIGE,41,77
2025-W05,puma,SUEDE CLASSIC,BEIGE,41,70
2025-W06,puma,SUEDE CLASSIC,BEIGE,41,69
2025-W07,puma,SUEDE CLASSIC,BEIGE,41,68
2025-W08,puma,SUEDE CLASSIC,BEIGE,41,68
2025-W09,puma,SUEDE CLASSIC,BEIGE,41,68
2025-W10,puma,SUEDE CLASSIC,BEIGE,41,62
2025-W11,puma,SUEDE CLASSIC,BEIGE,41,62
2025-W12,puma,SUEDE CLASSIC,BEIGE,41,56
2025-W01,newbalance,530,WHITE,41,174
2025-W02,newbalance,530,WHITE,41,167
2025-W03,newbalance,530,WHITE,41,167
2025-W04,newbalance,530,WHITE,41,159
2025-W05,newbalance,530,WHITE,41,152
2025-W06,newbalance,530,WHITE,41,152
2025-W07,newbalance,530,WHITE,41,149
2025-W08,newbalance,530,WHITE,41,145
2025-W09,newbalance,530,WHITE,41,139
2025-W10,newbalance,530,WHITE,41,135
2025-W11,newbalance,530,WHITE,41,135
2025-W12,newbalance,530,WHITE,41,134
2025-W01,adidas,CAMPUS,WHITE,41,91
2025-W02,adidas,CAMPUS,WHITE,41,90
2025-W03,adidas,CAMPUS,WHITE,41,85
2025-W04,adidas,CAMPUS,WHITE,41,78
2025-W05,adidas,CAMPUS,WHITE,41,77
2025-W06,adidas,CAMPUS,WHITE,41,77
2025-W07,adidas,CAMPUS,WHITE,41,74
2025-W08,adidas,CAMPUS,WHITE,41,66
2025-W09,adidas,CAMPUS,WHITE,41,61
2025-W10,adidas,CAMPUS,WHITE,41,54
2025-W11,adidas,CAMPUS,WHITE,41,52
2025-W12,adidas,CAMPUS,WHITE,41,48
2025-W01,birkenstock,BOSTON,BEIGE,40,79
2025-W02,birkenstock,BOSTON,BEIGE,40,72
2025-W03,birkenstock,BOSTON,BEIGE,40,70
2025-W04,birkenstock,BOSTON,BEIGE,40,67
2025-W05,birkenstock,BOSTON,BEIGE,40,66
2025-W06,birkenstock,BOSTON,BEIGE,40,61
2025-W07,birkenstock,BOSTON,BEIGE,40,61
2025-W08,birkenstock,BOSTON,BEIGE,40,61
2025-W09,birkenstock,BOSTON,BEIGE,40,53
2025-W10,birkenstock,BOSTON,BEIGE,40,53
2025-W11,birkenstock,BOSTON,BEIGE,40,49
2025-W12,birkenstock,BOSTON,BEIGE,40,49
2025-W01,nike,AIR MAX 90,GREY,41,57
2025-W02,nike,AIR MAX 90,GREY,41,52
2025-W03,nike,AIR MAX 90,GREY,41,52
2025-W04,nike,AIR MAX 90,GREY,41,44
2025-W05,nike,AIR MAX 90,GREY,41,36
2025-W06,nike,AIR MAX 90,GREY,41,28
2025-W07,nike,AIR MAX 90,GREY,41,27
2025-W08,nike,AIR MAX 90,GREY,41,22
2025-W09,nike,AIR MAX 90,GREY,41,17
2025-W10,nike,AIR MAX 90,GREY,41,12
2025-W11,nike,AIR MAX 90,GREY,41,11
2025-W12,nike,AIR MAX 90,GREY,41,5
2025-W01,adidas,GAZELLE,NAVY,42,119
2025-W02,adidas,GAZELLE,NAVY,42,114
2025-W03,adidas,GAZELLE,NAVY,42,108
2025-W04,adidas,GAZELLE,NAVY,42,104
2025-W05,adidas,GAZELLE,NAVY,42,104
2025-W06,adidas,GAZELLE,NAVY,42,99
2025-W07,adidas,GAZELLE,NAVY,42,98
2025-W08,adidas,GAZELLE,NAVY,42,91
2025-W09,adidas,GAZELLE,NAVY,42,88
2025-W10,adidas,GAZELLE,NAVY,42,85
2025-W11,adidas,GAZELLE,NAVY,42,84
2025-W12,adidas,GAZELLE,NAVY,42,78
2025-W01,lacoste,CARNABY EVO,WHITE,S,193
2025-W02,lacoste,CARNABY EVO,WHITE,S,191
2025-W03,lacoste,CARNABY EVO,WHITE,S,184
2025-W04,lacoste,CARNABY EVO,WHITE,S,178
2025-W05,lacoste,CARNABY EVO,WHITE,S,174
2025-W06,lacoste,CARNABY EVO,WHITE,S,170
2025-W07,lacoste,CARNABY EVO,WHITE,S,165
2025-W08,lacoste,CARNABY EVO,WHITE,S,157
2025-W09,lacoste,CARNABY EVO,WHITE,S,156
2025-W10,lacoste,CARNABY EVO,WHITE,S,151
2025-W11,lacoste,CARNABY EVO,WHITE,S,150
2025-W12,lacoste,CARNABY EVO,WHITE,S,144
2025-W01,adidas,STAN SMITH,NAVY,40,128
2025-W02,adidas,STAN SMITH,NAVY,40,122
2025-W03,adidas,STAN SMITH,NAVY,40,115
2025-W04,adidas,STAN SMITH,NAVY,40,111
2025-W05,adidas,STAN SMITH,NAVY,40,110
2025-W06,adidas,STAN SMITH,NAVY,40,109
2025-W07,adidas,STAN SMITH,NAVY,40,109
2025-W08,adidas,STAN SMITH,NAVY,40,105
2025-W09,adidas,STAN SMITH,NAVY,40,99
2025-W10,adidas,STAN SMITH,NAVY,40,97
2025-W11,adidas,STAN SMITH,NAVY,40,95
2025-W12,adidas,STAN SMITH,NAVY,40,94
2025-W01,newbalance,2002R,GREY,41,67
2025-W02,newbalance,2002R,GREY,41,62
2025-W03,newbalance,2002R,GREY,41,57
2025-W04,newbalance,2002R,GREY,41,49
2025-W05,newbalance,2002R,GREY,41,46
2025-W06,newbalance,2002R,GREY,41,38
2025-W07,newbalance,2002R,GREY,41,30
2025-W08,newbalance,2002R,GREY,41,24
2025-W09,newbalance,2002R,GREY,41,17
2025-W10,newbalance,2002R,GREY,41,11
2025-W11,newbalance,2002R,GREY,41,11
2025-W12,newbalance,2002R,GREY,41,9
2025-W01,adidas,SUPERSTAR,NAVY,39,156
2025-W02,adidas,SUPERSTAR,NAVY,39,155
2025-W03,adidas,SUPERSTAR,NAVY,39,153
2025-W04,adidas,SUPERSTAR,NAVY,39,149
2025-W05,adidas,SUPERSTAR,NAVY,39,149
2025-W06,adidas,SUPERSTAR,NAVY,39,146
2025-W07,adidas,SUPERSTAR,NAVY,39,141
2025-W08,adidas,SUPERSTAR,NAVY,39,133
2025-W09,adidas,SUPERSTAR,NAVY,39,128
2025-W10,adidas,SUPERSTAR,NAVY,39,123
2025-W11,adidas,SUPERSTAR,NAVY,39,117
2025-W12,adidas,SUPERSTAR,NAVY,39,114
2025-W01,adidas,STAN SMITH,CORE BLACK,41,136
2025-W02,adidas,STAN SMITH,CORE BLACK,41,136
2025-W03,adidas,STAN SMITH,CORE BLACK,41,135
2025-W04,adidas,STAN SMITH,CORE BLACK,41,134
2025-W05,adidas,STAN SMITH,CORE BLACK,41,126
2025-W06,adidas,STAN SMITH,CORE BLACK,41,120
2025-W07,adidas,STAN SMITH,CORE BLACK,41,112
2025-W08,adidas,STAN SMITH,CORE BLACK,41,107
2025-W09,adidas,STAN SMITH,CORE BLACK,41,103
2025-W10,adidas,STAN SMITH,CORE BLACK,41,96
2025-W11,adidas,STAN SMITH,CORE BLACK,41,96
2025-W12,adidas,STAN SMITH,CORE BLACK,41,95
2025-W01,adidas,STAN SMITH,CORE BLACK,41,80
2025-W02,adidas,STAN SMITH,CORE BLACK,41,79
2025-W03,adidas,STAN SMITH,CORE BLACK,41,78
2025-W04,adidas,STAN SMITH,CORE BLACK,41,78
2025-W05,adidas,STAN SMITH,CORE BLACK,41,77
2025-W06,adidas,STAN SMITH,CORE BLACK,41,71
2025-W07,adidas,STAN SMITH,CORE BLACK,41,64
2025-W08,adidas,STAN SMITH,CORE BLACK,41,57
2025-W09,adidas,STAN SMITH,CORE BLACK,41,54
2025-W10,adidas,STAN SMITH,CORE BLACK,41,49
2025-W11,adidas,STAN SMITH,CORE BLACK,41,42
2025-W12,adidas,STAN SMITH,CORE BLACK,41,37
2025-W01,lacoste,L.12.12 POLO,GREY,XL,68
2025-W02,lacoste,L.12.12 POLO,GREY,XL,60
2025-W03,lacoste,L.12.12 POLO,GREY,XL,53
2025-W04,lacoste,L.12.12 POLO,GREY,XL,53
2025-W05,lacoste,L.12.12 POLO,GREY,XL,51
2025-W06,lacoste,L.12.12 POLO,GREY,XL,45
2025-W07,lacoste,L.12.12 POLO,GREY,XL,45
2025-W08,lacoste,L.12.12 POLO,GREY,XL,40
2025-W09,lacoste,L.12.12 POLO,GREY,XL,40
2025-W10,lacoste,L.12.12 POLO,GREY,XL,36
2025-W11,lacoste,L.12.12 POLO,GREY,XL,34
2025-W12,lacoste,L.12.12 POLO,GREY,XL,31
2025-W01,birkenstock,ARIZONA,GREY,40,162
2025-W02,birkenstock,ARIZONA,GREY,40,157
2025-W03,birkenstock,ARIZONA,GREY,40,155
2025-W04,birkenstock,ARIZONA,GREY,40,148
2025-W05,birkenstock,ARIZONA,GREY,40,146
2025-W06,birkenstock,ARIZONA,GREY,40,140
2025-W07,birkenstock,ARIZONA,GREY,40,133
2025-W08,birkenstock,ARIZONA,GREY,40,125
2025-W09,birkenstock,ARIZONA,GREY,40,124
2025-W10,birkenstock,ARIZONA,GREY,40,121
2025-W11,birkenstock,ARIZONA,GREY,40,121
2025-W12,birkenstock,ARIZONA,GREY,40,119
2025-W01,birkenstock,ARIZONA,GREY,43,156
2025-W02,birkenstock,ARIZONA,GREY,43,151
2025-W03,birkenstock,ARIZONA,GREY,43,151
2025-W04,birkenstock,ARIZONA,GREY,43,149
2025-W05,birkenstock,ARIZONA,GREY,43,147
2025-W06,birkenstock,ARIZONA,GREY,43,145
2025-W07,birkenstock,ARIZONA,GREY,43,137
2025-W08,birkenstock,ARIZONA,GREY,43,129
2025-W09,birkenstock,ARIZONA,GREY,43,126
2025-W10,birkenstock,ARIZONA,GREY,43,121
2025-W11,birkenstock,ARIZONA,GREY,43,120
2025-W12,birkenstock,ARIZONA,GREY,43,118
2025-W01,adidas,ULTRABOOST 22,NAVY,40,168
2025-W02,adidas,ULTRABOOST 22,NAVY,40,166
2025-W03,adidas,ULTRABOOST 22,NAVY,40,164
2025-W04,adidas,ULTRABOOST 22,NAVY,40,161
2025-W05,adidas,ULTRABOOST 22,NAVY,40,160
2025-W06,adidas,ULTRABOOST 22,NAVY,40,155
2025-W07,adidas,ULTRABOOST 22,NAVY,40,154
2025-W08,adidas,ULTRABOOST 22,NAVY,40,153
2025-W09,adidas,ULTRABOOST 22,NAVY,40,151
2025-W10,adidas,ULTRABOOST 22,NAVY,40,147
2025-W11,adidas,ULTRABOOST 22,NAVY,40,145
2025-W12,adidas,ULTRABOOST 22,NAVY,40,140
2025-W01,lacoste,L.12.12 POLO,BEIGE,M,188
2025-W02,lacoste,L.12.12 POLO,BEIGE,M,182
2025-W03,lacoste,L.12.12 POLO,BEIGE,M,181
2025-W04,lacoste,L.12.12 POLO,BEIGE,M,179
2025-W05,lacoste,L.12.12 POLO,BEIGE,M,174
2025-W06,lacoste,L.12.12 POLO,BEIGE,M,167
2025-W07,lacoste,L.12.12 POLO,BEIGE,M,165
2025-W08,lacoste,L.12.12 POLO,BEIGE,M,162
2025-W09,lacoste,L.12.12 POLO,BEIGE,M,156
2025-W10,lacoste,L.12.12 POLO,BEIGE,M,155
2025-W11,lacoste,L.12.12 POLO,BEIGE,M,152
2025-W12,lacoste,L.12.12 POLO,BEIGE,M,144
2025-W01,birkenstock,BOSTON,NAVY,39,45
2025-W02,birkenstock,BOSTON,NAVY,39,45
2025-W03,birkenstock,BOSTON,NAVY,39,39
2025-W04,birkenstock,BOSTON,NAVY,39,39
2025-W05,birkenstock,BOSTON,NAVY,39,38
2025-W06,birkenstock,BOSTON,NAVY,39,30
2025-W07,birkenstock,BOSTON,NAVY,39,26
2025-W08,birkenstock,BOSTON,NAVY,39,23
2025-W09,birkenstock,BOSTON,NAVY,39,19
2025-W10,birkenstock,BOSTON,NAVY,39,15
2025-W11,birkenstock,BOSTON,NAVY,39,14
2025-W12,birkenstock,BOSTON,NAVY,39,14
2025-W01,newbalance,990v6,GREY,41,154
2025-W02,newbalance,990v6,GREY,41,150
2025-W03,newbalance,990v6,GREY,41,146
2025-W04,newbalance,990v6,GREY,41,145
2025-W05,newbalance,990v6,GREY,41,137
2025-W06,newbalance,990v6,GREY,41,135
2025-W07,newbalance,990v6,GREY,41,133
2025-W08,newbalance,990v6,GREY,41,131
2025-W09,newbalance,990v6,GREY,41,131
2025-W10,newbalance,990v6,GREY,41,124
2025-W11,newbalance,990v6,GREY,41,116
2025-W12,newbalance,990v6,GREY,41,113
2025-W01,adidas,SAMBA OG,GREY,41,70
2025-W02,adidas,SAMBA OG,GREY,41,64
2025-W03,adidas,SAMBA OG,GREY,41,59
2025-W04,adidas,SAMBA OG,GREY,41,59
2025-W05,adidas,SAMBA OG,GREY,41,58
2025-W06,adidas,SAMBA OG,GREY,41,58
2025-W07,adidas,SAMBA OG,GREY,41,57
2025-W08,adidas,SAMBA OG,GREY,41,56
2025-W09,adidas,SAMBA OG,GREY,41,51
2025-W10,adidas,SAMBA OG,GREY,41,47
2025-W11,adidas,SAMBA OG,GREY,41,47
2025-W12,adidas,SAMBA OG,GREY,41,41
2025-W01,birkenstock,BOSTON,BEIGE,43,82
2025-W02,birkenstock,BOSTON,BEIGE,43,78
2025-W03,birkenstock,BOSTON,BEIGE,43,70
2025-W04,birkenstock,BOSTON,BEIGE,43,65
2025-W05,birkenstock,BOSTON,BEIGE,43,61
2025-W06,birkenstock,BOSTON,BEIGE,43,60
2025-W07,birkenstock,BOSTON,BEIGE,43,57
2025-W08,birkenstock,BOSTON,BEIGE,43,49
2025-W09,birkenstock,BOSTON,BEIGE,43,44
2025-W10,birkenstock,BOSTON,BEIGE,43,38
2025-W11,birkenstock,BOSTON,BEIGE,43,32
2025-W12,birkenstock,BOSTON,BEIGE,43,27
2025-W01,adidas,STAN SMITH,NAVY,42,180
2025-W02,adidas,STAN SMITH,NAVY,42,172
2025-W03,adidas,STAN SMITH,NAVY,42,167
2025-W04,adidas,STAN SMITH,NAVY,42,160
2025-W05,adidas,STAN SMITH,NAVY,42,156
2025-W06,adidas,STAN SMITH,NAVY,42,153
2025-W07,adidas,STAN SMITH,NAVY,42,153
2025-W08,adidas,STAN SMITH,NAVY,42,153
2025-W09,adidas,STAN SMITH,NAVY,42,150
2025-W10,adidas,STAN SMITH,NAVY,42,146
2025-W11,adidas,STAN SMITH,NAVY,42,138
2025-W12,adidas,STAN SMITH,NAVY,42,133
2025-W01,nike,AIR FORCE 1,CORE BLACK,42,121
2025-W02,nike,AIR FORCE 1,CORE BLACK,42,113
2025-W03,nike,AIR FORCE 1,CORE BLACK,42,106
2025-W04,nike,AIR FORCE 1,CORE BLACK,42,103
2025-W05,nike,AIR FORCE 1,CORE BLACK,42,99
2025-W06,nike,AIR FORCE 1,CORE BLACK,42,94
2025-W07,nike,AIR FORCE 1,CORE BLACK,42,88
2025-W08,nike,AIR FORCE 1,CORE BLACK,42,84
2025-W09,nike,AIR FORCE 1,CORE BLACK,42,84
2025-W10,nike,AIR FORCE 1,CORE BLACK,42,83
2025-W11,nike,AIR FORCE 1,CORE BLACK,42,80
2025-W12,nike,AIR FORCE 1,CORE BLACK,42,79
